timestamp,node_id,region,download_utilization_pct,upload_utilization_pct,capacity_mbps,status
2026-06-04 00:00:00,CHI-003,Chicago,74.12,30.19,1000,warning
2026-06-04 01:00:00,PHL-001,Philadelphia,47.46,27.73,1000,normal
2026-06-04 01:00:00,PHL-002,Philadelphia,57.93,26.04,1000,normal
2026-06-04 01:00:00,PHL-003,Philadelphia,61.95,28.52,1000,normal
2026-06-04 01:00:00,PHL-004,Philadelphia,60.72,34.79,1000,normal
2026-06-04 01:00:00,NYC-001,New York,72.77,33.91,1000,warning
2026-06-04 01:00:00,NYC-002,New York,55.29,27.58,1000,normal
2026-06-04 01:00:00,NYC-003,New York,71.08,44.59,1000,warning
2026-06-04 01:00:00,CHI-001,Chicago,45.15,26.65,1000,normal
2026-06-04 01:00:00,CHI-002,Chicago,61.76,23.08,1000,normal
2026-06-04 01:00:00,CHI-003,Chicago,73.21,43.68,1000,warning
2026-06-04 02:00:00,PHL-001,Philadelphia,48.96,21.85,1000,normal
2026-06-04 02:00:00,PHL-002,Philadelphia,51.64,28.31,1000,normal
2026-06-04 02:00:00,PHL-003,Philadelphia,63.04,33.46,1000,normal
2026-06-04 02:00:00,PHL-004,Philadelphia,57.01,31.75,1000,normal
2026-06-04 02:00:00,NYC-001,New York,69.51,25.21,1000,normal
2026-06-04 02:00:00,NYC-002,New York,54.46,24.82,1000,normal
2026-06-04 02:00:00,NYC-003,New York,76.08,32.89,1000,warning
2026-06-04 02:00:00,CHI-001,Chicago,48.84,30.98,1000,normal
2026-06-04 02:00:00,CHI-002,Chicago,57.85,31.31,1000,normal
2026-06-04 02:00:00,CHI-003,Chicago,71.78,42.37,1000,warning
2026-06-04 03:00:00,PHL-001,Philadelphia,50.04,31.82,1000,normal
2026-06-04 03:00:00,PHL-002,Philadelphia,52.14,27.75,1000,normal
2026-06-04 03:00:00,PHL-003,Philadelphia,65.89,23.75,1000,normal
2026-06-04 03:00:00,PHL-004,Philadelphia,54.14,31.59,1000,normal
2026-06-04 03:00:00,NYC-001,New York,69.6,32.35,1000,normal
2026-06-04 03:00:00,NYC-002,New York,52.04,27.66,1000,normal
2026-06-04 03:00:00,NYC-003,New York,72.89,46.26,1000,warning
2026-06-04 03:00:00,CHI-001,Chicago,43.98,25.46,1000,normal
2026-06-04 03:00:00,CHI-002,Chicago,60.84,30.96,1000,normal
2026-06-04 03:00:00,CHI-003,Chicago,71.99,39.23,1000,warning
2026-06-04 04:00:00,PHL-001,Philadelphia,46.6,17.9,1000,normal
2026-06-04 04:00:00,PHL-002,Philadelphia,56.89,28.43,1000,normal
2026-06-04 04:00:00,PHL-003,Philadelphia,63.52,32.94,1000,normal
2026-06-04 04:00:00,PHL-004,Philadelphia,55.69,23.84,1000,normal
2026-06-04 04:00:00,NYC-001,New York,70.08,45.48,1000,warning
2026-06-04 04:00:00,NYC-002,New York,49.78,31.11,1000,normal
2026-06-04 04:00:00,NYC-003,New York,71.01,27.47,1000,warning
2026-06-04 04:00:00,CHI-001,Chicago,47.82,23.22,1000,normal
2026-06-04 04:00:00,CHI-002,Chicago,62.79,30.36,1000,normal
2026-06-04 04:00:00,CHI-003,Chicago,70.13,38.89,1000,warning
2026-06-04 05:00:00,PHL-001,Philadelphia,51.36,22.9,1000,normal
2026-06-04 05:00:00,PHL-002,Philadelphia,53.78,19.87,1000,normal
2026-06-04 05:00:00,PHL-003,Philadelphia,64.45,39.79,1000,normal
2026-06-04 05:00:00,PHL-004,Philadelphia,60.41,34.04,1000,normal
2026-06-04 05:00:00,NYC-001,New York,72.96,39.49,1000,warning
2026-06-04 05:00:00,NYC-002,New York,53.85,27.07,1000,normal
2026-06-04 05:00:00,NYC-003,New York,67.31,27.62,1000,normal
2026-06-04 05:00:00,CHI-001,Chicago,42.11,24.72,1000,normal
2026-06-04 05:00:00,CHI-002,Chicago,57.56,29.71,1000,normal
2026-06-04 05:00:00,CHI-003,Chicago,71.81,42.45,1000,warning
2026-06-04 06:00:00,PHL-001,Philadelphia,54.01,28.82,1000,normal
2026-06-04 06:00:00,PHL-002,Philadelphia,56.69,25.1,1000,normal
2026-06-04 06:00:00,PHL-003,Philadelphia,72.2,40.84,1000,warning
2026-06-04 06:00:00,PHL-004,Philadelphia,62.81,36.48,1000,normal
2026-06-04 06:00:00,NYC-001,New York,77.34,28.78,1000,warning
2026-06-04 06:00:00,NYC-002,New York,60.28,32.71,1000,normal
2026-06-04 06:00:00,NYC-003,New York,75.6,41.88,1000,warning
2026-06-04 06:00:00,CHI-001,Chicago,48.76,29.91,1000,normal
2026-06-04 06:00:00,CHI-002,Chicago,67.08,36.35,1000,normal
2026-06-04 06:00:00,CHI-003,Chicago,75.69,48.43,1000,warning
2026-06-04 07:00:00,PHL-001,Philadelphia,53.06,33.07,1000,normal
2026-06-04 07:00:00,PHL-002,Philadelphia,56.44,21.86,1000,normal
2026-06-04 07:00:00,PHL-003,Philadelphia,67.12,26.81,1000,normal
2026-06-04 07:00:00,PHL-004,Philadelphia,61.18,34.43,1000,normal
2026-06-04 07:00:00,NYC-001,New York,74.48,47.09,1000,warning
2026-06-04 07:00:00,NYC-002,New York,59.66,36.02,1000,normal
2026-06-04 07:00:00,NYC-003,New York,73.61,39.79,1000,warning
2026-06-04 07:00:00,CHI-001,Chicago,50.41,19.54,1000,normal
2026-06-04 07:00:00,CHI-002,Chicago,64.22,32.75,1000,normal
2026-06-04 07:00:00,CHI-003,Chicago,77.62,31.09,1000,warning
2026-06-04 08:00:00,PHL-001,Philadelphia,57.13,22.64,1000,normal
2026-06-04 08:00:00,PHL-002,Philadelphia,61.27,34.69,1000,normal
2026-06-04 08:00:00,PHL-003,Philadelphia,69.83,42.09,1000,normal
2026-06-04 08:00:00,PHL-004,Philadelphia,63.11,37.71,1000,normal
2026-06-04 08:00:00,NYC-001,New York,72.57,26.39,1000,warning
2026-06-04 08:00:00,NYC-002,New York,57.63,30.14,1000,normal
2026-06-04 08:00:00,NYC-003,New York,77.61,45.02,1000,warning
2026-06-04 08:00:00,CHI-001,Chicago,49.33,26.72,1000,normal
2026-06-04 08:00:00,CHI-002,Chicago,65.39,35.19,1000,normal
2026-06-04 08:00:00,CHI-003,Chicago,76.34,48.63,1000,warning
2026-06-04 09:00:00,PHL-001,Philadelphia,53.46,31.62,1000,normal
2026-06-04 09:00:00,PHL-002,Philadelphia,61.48,27.0,1000,normal
2026-06-04 09:00:00,PHL-003,Philadelphia,66.64,24.52,1000,normal
2026-06-04 09:00:00,PHL-004,Philadelphia,62.12,30.77,1000,normal
2026-06-04 09:00:00,NYC-001,New York,73.62,39.17,1000,warning
2026-06-04 09:00:00,NYC-002,New York,55.0,31.1,1000,normal
2026-06-04 09:00:00,NYC-003,New York,78.44,47.71,1000,warning
2026-06-04 09:00:00,CHI-001,Chicago,53.8,20.94,1000,normal
2026-06-04 09:00:00,CHI-002,Chicago,64.62,33.51,1000,normal
2026-06-04 09:00:00,CHI-003,Chicago,76.51,37.49,1000,warning
2026-06-04 10:00:00,PHL-001,Philadelphia,51.74,21.96,1000,normal
2026-06-04 10:00:00,PHL-002,Philadelphia,56.77,24.81,1000,normal
2026-06-04 10:00:00,PHL-003,Philadelphia,68.5,36.62,1000,normal
2026-06-04 10:00:00,PHL-004,Philadelphia,60.59,36.94,1000,normal
2026-06-04 10:00:00,NYC-001,New York,73.36,32.88,1000,warning
2026-06-04 10:00:00,NYC-002,New York,57.12,25.35,1000,normal
2026-06-04 10:00:00,NYC-003,New York,78.73,39.32,1000,warning
2026-06-04 10:00:00,CHI-001,Chicago,50.12,25.04,1000,normal
2026-06-04 10:00:00,CHI-002,Chicago,64.25,22.93,1000,normal
2026-06-04 10:00:00,CHI-003,Chicago,80.27,40.27,1000,warning
2026-06-04 11:00:00,PHL-001,Philadelphia,57.33,23.77,1000,normal
2026-06-04 11:00:00,PHL-002,Philadelphia,58.82,21.48,1000,normal
2026-06-04 11:00:00,PHL-003,Philadelphia,69.17,42.52,1000,normal
2026-06-04 11:00:00,PHL-004,Philadelphia,63.83,31.35,1000,normal
2026-06-04 11:00:00,NYC-001,New York,75.62,45.69,1000,warning
2026-06-04 11:00:00,NYC-002,New York,55.95,34.39,1000,normal
2026-06-04 11:00:00,NYC-003,New York,78.38,45.39,1000,warning
2026-06-04 11:00:00,CHI-001,Chicago,48.93,23.01,1000,normal
2026-06-04 11:00:00,CHI-002,Chicago,65.82,26.88,1000,normal
2026-06-04 11:00:00,CHI-003,Chicago,77.92,28.99,1000,warning
2026-06-04 12:00:00,PHL-001,Philadelphia,57.63,33.39,1000,normal
2026-06-04 12:00:00,PHL-002,Philadelphia,62.24,40.25,1000,normal
2026-06-04 12:00:00,PHL-003,Philadelphia,74.28,28.65,1000,warning
2026-06-04 12:00:00,PHL-004,Philadelphia,70.4,32.96,1000,warning
2026-06-04 12:00:00,NYC-001,New York,81.17,36.67,1000,warning
2026-06-04 12:00:00,NYC-002,New York,64.01,36.9,1000,normal
2026-06-04 12:00:00,NYC-003,New York,77.09,38.76,1000,warning
2026-06-04 12:00:00,CHI-001,Chicago,54.0,19.63,1000,normal
2026-06-04 12:00:00,CHI-002,Chicago,67.22,30.24,1000,normal
2026-06-04 12:00:00,CHI-003,Chicago,81.44,39.67,1000,warning
2026-06-04 13:00:00,PHL-001,Philadelphia,58.45,29.5,1000,normal
2026-06-04 13:00:00,PHL-002,Philadelphia,62.62,33.43,1000,normal
2026-06-04 13:00:00,PHL-003,Philadelphia,71.18,46.07,1000,warning
2026-06-04 13:00:00,PHL-004,Philadelphia,68.51,30.13,1000,normal
2026-06-04 13:00:00,NYC-001,New York,78.42,46.93,1000,warning
2026-06-04 13:00:00,NYC-002,New York,60.76,34.18,1000,normal
2026-06-04 13:00:00,NYC-003,New York,78.1,46.45,1000,warning
2026-06-04 13:00:00,CHI-001,Chicago,52.95,29.24,1000,normal
2026-06-04 13:00:00,CHI-002,Chicago,72.28,37.95,1000,warning
2026-06-04 13:00:00,CHI-003,Chicago,83.38,47.33,1000,warning
2026-06-04 14:00:00,PHL-001,Philadelphia,59.1,21.16,1000,normal
2026-06-04 14:00:00,PHL-002,Philadelphia,63.8,40.84,1000,normal
2026-06-04 14:00:00,PHL-003,Philadelphia,74.9,43.66,1000,warning
2026-06-04 14:00:00,PHL-004,Philadelphia,67.22,38.07,1000,normal
2026-06-04 14:00:00,NYC-001,New York,79.9,32.05,1000,warning
2026-06-04 14:00:00,NYC-002,New York,61.53,32.98,1000,normal
2026-06-04 14:00:00,NYC-003,New York,83.51,32.93,1000,warning
2026-06-04 14:00:00,CHI-001,Chicago,55.45,19.93,1000,normal
2026-06-04 14:00:00,CHI-002,Chicago,72.09,27.61,1000,warning
2026-06-04 14:00:00,CHI-003,Chicago,78.71,34.96,1000,warning
2026-06-04 15:00:00,PHL-001,Philadelphia,54.81,30.54,1000,normal
2026-06-04 15:00:00,PHL-002,Philadelphia,63.28,36.86,1000,normal
2026-06-04 15:00:00,PHL-003,Philadelphia,75.72,46.33,1000,warning
2026-06-04 15:00:00,PHL-004,Philadelphia,68.49,25.25,1000,normal
2026-06-04 15:00:00,NYC-001,New York,77.23,31.83,1000,warning
2026-06-04 15:00:00,NYC-002,New York,59.1,32.43,1000,normal
2026-06-04 15:00:00,NYC-003,New York,80.35,35.69,1000,warning
2026-06-04 15:00:00,CHI-001,Chicago,51.39,32.05,1000,normal
2026-06-04 15:00:00,CHI-002,Chicago,68.45,31.23,1000,normal
2026-06-04 15:00:00,CHI-003,Chicago,83.23,47.13,1000,warning
2026-06-04 16:00:00,PHL-001,Philadelphia,58.75,32.78,1000,normal
2026-06-04 16:00:00,PHL-002,Philadelphia,64.88,26.45,1000,normal
2026-06-04 16:00:00,PHL-003,Philadelphia,71.68,37.09,1000,warning
2026-06-04 16:00:00,PHL-004,Philadelphia,64.4,41.34,1000,normal
2026-06-04 16:00:00,NYC-001,New York,78.19,34.15,1000,warning
2026-06-04 16:00:00,NYC-002,New York,58.16,32.66,1000,normal
2026-06-04 16:00:00,NYC-003,New York,78.27,35.58,1000,warning
2026-06-04 16:00:00,CHI-001,Chicago,57.47,33.83,1000,normal
2026-06-04 16:00:00,CHI-002,Chicago,68.04,26.3,1000,normal
2026-06-04 16:00:00,CHI-003,Chicago,82.66,38.35,1000,warning
2026-06-04 17:00:00,PHL-001,Philadelphia,61.44,36.59,1000,normal
2026-06-04 17:00:00,PHL-002,Philadelphia,67.64,40.0,1000,normal
2026-06-04 17:00:00,PHL-003,Philadelphia,71.94,31.39,1000,warning
2026-06-04 17:00:00,PHL-004,Philadelphia,68.31,31.01,1000,normal
2026-06-04 17:00:00,NYC-001,New York,79.05,33.75,1000,warning
2026-06-04 17:00:00,NYC-002,New York,60.33,24.77,1000,normal
2026-06-04 17:00:00,NYC-003,New York,80.49,50.7,1000,warning
2026-06-04 17:00:00,CHI-001,Chicago,55.57,21.74,1000,normal
2026-06-04 17:00:00,CHI-002,Chicago,70.09,36.87,1000,warning
2026-06-04 17:00:00,CHI-003,Chicago,80.05,44.1,1000,warning
2026-06-04 18:00:00,PHL-001,Philadelphia,66.85,36.19,1000,normal
2026-06-04 18:00:00,PHL-002,Philadelphia,69.42,32.9,1000,normal
2026-06-04 18:00:00,PHL-003,Philadelphia,83.5,31.74,1000,warning
2026-06-04 18:00:00,PHL-004,Philadelphia,77.77,27.34,1000,warning
2026-06-04 18:00:00,NYC-001,New York,88.7,55.77,1000,critical
2026-06-04 18:00:00,NYC-002,New York,68.76,43.35,1000,normal
2026-06-04 18:00:00,NYC-003,New York,92.88,45.81,1000,critical
2026-06-04 18:00:00,CHI-001,Chicago,60.6,38.73,1000,normal
2026-06-04 18:00:00,CHI-002,Chicago,77.33,42.05,1000,warning
2026-06-04 18:00:00,CHI-003,Chicago,93.05,35.06,1000,critical
2026-06-04 19:00:00,PHL-001,Philadelphia,67.19,34.3,1000,normal
2026-06-04 19:00:00,PHL-002,Philadelphia,74.78,47.19,1000,warning
2026-06-04 19:00:00,PHL-003,Philadelphia,84.68,34.09,1000,warning
2026-06-04 19:00:00,PHL-004,Philadelphia,78.66,31.68,1000,warning
2026-06-04 19:00:00,NYC-001,New York,90.92,59.02,1000,critical
2026-06-04 19:00:00,NYC-002,New York,68.68,34.24,1000,normal
2026-06-04 19:00:00,NYC-003,New York,93.47,59.69,1000,critical
2026-06-04 19:00:00,CHI-001,Chicago,66.41,40.71,1000,normal
2026-06-04 19:00:00,CHI-002,Chicago,75.46,39.27,1000,warning
2026-06-04 19:00:00,CHI-003,Chicago,88.24,56.91,1000,critical
2026-06-04 20:00:00,PHL-001,Philadelphia,64.88,41.96,1000,normal
2026-06-04 20:00:00,PHL-002,Philadelphia,73.35,36.54,1000,warning
2026-06-04 20:00:00,PHL-003,Philadelphia,84.83,51.35,1000,warning
2026-06-04 20:00:00,PHL-004,Philadelphia,75.34,30.73,1000,warning
2026-06-04 20:00:00,NYC-001,New York,86.08,34.32,1000,critical
2026-06-04 20:00:00,NYC-002,New York,69.17,29.55,1000,normal
2026-06-04 20:00:00,NYC-003,New York,85.96,49.08,1000,critical
2026-06-04 20:00:00,CHI-001,Chicago,65.33,33.99,1000,normal
2026-06-04 20:00:00,CHI-002,Chicago,79.94,32.19,1000,warning
2026-06-04 20:00:00,CHI-003,Chicago,92.74,57.42,1000,critical
2026-06-04 21:00:00,PHL-001,Philadelphia,69.22,34.93,1000,normal
2026-06-04 21:00:00,PHL-002,Philadelphia,69.69,38.38,1000,normal
2026-06-04 21:00:00,PHL-003,Philadelphia,80.31,31.5,1000,warning
2026-06-04 21:00:00,PHL-004,Philadelphia,74.19,31.49,1000,warning
2026-06-04 21:00:00,NYC-001,New York,86.96,36.58,1000,critical
2026-06-04 21:00:00,NYC-002,New York,71.53,45.51,1000,warning
2026-06-04 21:00:00,NYC-003,New York,87.12,49.39,1000,critical
2026-06-04 21:00:00,CHI-001,Chicago,59.09,32.27,1000,normal
2026-06-04 21:00:00,CHI-002,Chicago,79.56,29.33,1000,warning
2026-06-04 21:00:00,CHI-003,Chicago,88.31,39.04,1000,critical
2026-06-04 22:00:00,PHL-001,Philadelphia,65.84,32.97,1000,normal
2026-06-04 22:00:00,PHL-002,Philadelphia,76.16,42.73,1000,warning
2026-06-04 22:00:00,PHL-003,Philadelphia,81.07,31.23,1000,warning
2026-06-04 22:00:00,PHL-004,Philadelphia,78.93,34.61,1000,warning
2026-06-04 22:00:00,NYC-001,New York,89.09,37.04,1000,critical
2026-06-04 22:00:00,NYC-002,New York,66.57,26.36,1000,normal
2026-06-04 22:00:00,NYC-003,New York,91.58,48.7,1000,critical
2026-06-04 22:00:00,CHI-001,Chicago,62.33,32.09,1000,normal
2026-06-04 22:00:00,CHI-002,Chicago,78.22,39.99,1000,warning
2026-06-04 22:00:00,CHI-003,Chicago,91.58,38.05,1000,critical
2026-06-04 23:00:00,PHL-001,Philadelphia,46.58,26.85,1000,normal
2026-06-04 23:00:00,PHL-002,Philadelphia,57.99,21.72,1000,normal
2026-06-04 23:00:00,PHL-003,Philadelphia,63.88,35.84,1000,normal
2026-06-04 23:00:00,PHL-004,Philadelphia,54.22,28.15,1000,normal
2026-06-04 23:00:00,NYC-001,New York,67.77,34.85,1000,normal
2026-06-04 23:00:00,NYC-002,New York,51.54,26.89,1000,normal
2026-06-04 23:00:00,NYC-003,New York,67.6,30.31,1000,normal
2026-06-04 23:00:00,CHI-001,Chicago,45.16,17.38,1000,normal
2026-06-04 23:00:00,CHI-002,Chicago,58.63,30.78,1000,normal
2026-06-04 23:00:00,CHI-003,Chicago,70.15,35.29,1000,warning
2026-06-05 00:00:00,PHL-001,Philadelphia,51.27,24.92,1000,normal
2026-06-05 00:00:00,PHL-002,Philadelphia,56.11,27.33,1000,normal
2026-06-05 00:00:00,PHL-003,Philadelphia,63.95,31.25,1000,normal
2026-06-05 00:00:00,PHL-004,Philadelphia,59.26,33.6,1000,normal
2026-06-05 00:00:00,NYC-001,New York,72.58,43.18,1000,warning
2026-06-05 00:00:00,NYC-002,New York,53.97,28.25,1000,normal
2026-06-05 00:00:00,NYC-003,New York,67.25,30.49,1000,normal
2026-06-05 00:00:00,CHI-001,Chicago,41.51,26.91,1000,normal
2026-06-05 00:00:00,CHI-002,Chicago,64.81,24.03,1000,normal
2026-06-05 00:00:00,CHI-003,Chicago,77.4,27.83,1000,warning
2026-06-05 01:00:00,PHL-001,Philadelphia,48.07,27.91,1000,normal
2026-06-05 01:00:00,PHL-002,Philadelphia,58.13,37.41,1000,normal
2026-06-05 01:00:00,PHL-003,Philadelphia,67.48,32.13,1000,normal
2026-06-05 01:00:00,PHL-004,Philadelphia,60.74,28.23,1000,normal
2026-06-05 01:00:00,NYC-001,New York,75.42,46.91,1000,warning
2026-06-05 01:00:00,NYC-002,New York,51.01,28.3,1000,normal
2026-06-05 01:00:00,NYC-003,New York,73.42,37.58,1000,warning
2026-06-05 01:00:00,CHI-001,Chicago,46.23,21.0,1000,normal
2026-06-05 01:00:00,CHI-002,Chicago,60.27,30.81,1000,normal
2026-06-05 01:00:00,CHI-003,Chicago,74.97,42.61,1000,warning
2026-06-05 02:00:00,PHL-001,Philadelphia,46.58,16.35,1000,normal
2026-06-05 02:00:00,PHL-002,Philadelphia,52.18,22.93,1000,normal
2026-06-05 02:00:00,PHL-003,Philadelphia,67.64,34.72,1000,normal
2026-06-05 02:00:00,PHL-004,Philadelphia,57.06,34.07,1000,normal
2026-06-05 02:00:00,NYC-001,New York,71.69,32.54,1000,warning
2026-06-05 02:00:00,NYC-002,New York,50.21,31.69,1000,normal
2026-06-05 02:00:00,NYC-003,New York,74.05,28.42,1000,warning
2026-06-05 02:00:00,CHI-001,Chicago,47.48,22.59,1000,normal
2026-06-05 02:00:00,CHI-002,Chicago,63.8,39.25,1000,normal
2026-06-05 02:00:00,CHI-003,Chicago,71.89,29.61,1000,warning
2026-06-05 03:00:00,PHL-001,Philadelphia,45.61,16.42,1000,normal
2026-06-05 03:00:00,PHL-002,Philadelphia,56.78,31.85,1000,normal
2026-06-05 03:00:00,PHL-003,Philadelphia,63.89,36.56,1000,normal
2026-06-05 03:00:00,PHL-004,Philadelphia,56.02,23.55,1000,normal
2026-06-05 03:00:00,NYC-001,New York,71.5,43.55,1000,warning
2026-06-05 03:00:00,NYC-002,New York,48.45,24.28,1000,normal
2026-06-05 03:00:00,NYC-003,New York,69.69,41.45,1000,normal
2026-06-05 03:00:00,CHI-001,Chicago,46.85,20.88,1000,normal
2026-06-05 03:00:00,CHI-002,Chicago,62.79,34.64,1000,normal
2026-06-05 03:00:00,CHI-003,Chicago,73.72,32.48,1000,warning
2026-06-05 04:00:00,PHL-001,Philadelphia,45.95,25.18,1000,normal
2026-06-05 04:00:00,PHL-002,Philadelphia,53.77,23.67,1000,normal
2026-06-05 04:00:00,PHL-003,Philadelphia,63.97,40.59,1000,normal
2026-06-05 04:00:00,PHL-004,Philadelphia,59.84,37.31,1000,normal
2026-06-05 04:00:00,NYC-001,New York,73.96,35.36,1000,warning
2026-06-05 04:00:00,NYC-002,New York,51.96,33.34,1000,normal
2026-06-05 04:00:00,NYC-003,New York,76.22,42.03,1000,warning
2026-06-05 04:00:00,CHI-001,Chicago,47.29,21.07,1000,normal
2026-06-05 04:00:00,CHI-002,Chicago,61.7,24.36,1000,normal
2026-06-05 04:00:00,CHI-003,Chicago,74.06,42.68,1000,warning
2026-06-05 05:00:00,PHL-001,Philadelphia,48.59,29.39,1000,normal
2026-06-05 05:00:00,PHL-002,Philadelphia,54.41,30.59,1000,normal
2026-06-05 05:00:00,PHL-003,Philadelphia,68.43,42.73,1000,normal
2026-06-05 05:00:00,PHL-004,Philadelphia,57.3,36.69,1000,normal
2026-06-05 05:00:00,NYC-001,New York,73.54,28.7,1000,warning
2026-06-05 05:00:00,NYC-002,New York,49.94,20.53,1000,normal
2026-06-05 05:00:00,NYC-003,New York,73.27,45.92,1000,warning
2026-06-05 05:00:00,CHI-001,Chicago,47.78,18.05,1000,normal
2026-06-05 05:00:00,CHI-002,Chicago,63.55,25.87,1000,normal
2026-06-05 05:00:00,CHI-003,Chicago,73.41,40.53,1000,warning
2026-06-05 06:00:00,PHL-001,Philadelphia,54.62,33.43,1000,normal
2026-06-05 06:00:00,PHL-002,Philadelphia,58.51,33.85,1000,normal
2026-06-05 06:00:00,PHL-003,Philadelphia,72.95,37.76,1000,warning
2026-06-05 06:00:00,PHL-004,Philadelphia,61.64,37.65,1000,normal
2026-06-05 06:00:00,NYC-001,New York,77.2,49.18,1000,warning
2026-06-05 06:00:00,NYC-002,New York,53.12,33.53,1000,normal
2026-06-05 06:00:00,NYC-003,New York,81.42,31.36,1000,warning
2026-06-05 06:00:00,CHI-001,Chicago,54.0,26.66,1000,normal
2026-06-05 06:00:00,CHI-002,Chicago,65.66,34.89,1000,normal
2026-06-05 06:00:00,CHI-003,Chicago,78.03,48.73,1000,warning
2026-06-05 07:00:00,PHL-001,Philadelphia,54.22,31.59,1000,normal
2026-06-05 07:00:00,PHL-002,Philadelphia,60.05,30.63,1000,normal
2026-06-05 07:00:00,PHL-003,Philadelphia,70.76,30.32,1000,warning
2026-06-05 07:00:00,PHL-004,Philadelphia,61.9,30.9,1000,normal
2026-06-05 07:00:00,NYC-001,New York,75.79,48.84,1000,warning
2026-06-05 07:00:00,NYC-002,New York,56.76,34.16,1000,normal
2026-06-05 07:00:00,NYC-003,New York,80.94,37.33,1000,warning
2026-06-05 07:00:00,CHI-001,Chicago,49.31,25.58,1000,normal
2026-06-05 07:00:00,CHI-002,Chicago,65.53,25.8,1000,normal
2026-06-05 07:00:00,CHI-003,Chicago,78.36,49.4,1000,warning
2026-06-05 08:00:00,PHL-001,Philadelphia,54.43,25.87,1000,normal
2026-06-05 08:00:00,PHL-002,Philadelphia,58.22,26.14,1000,normal
2026-06-05 08:00:00,PHL-003,Philadelphia,70.88,42.53,1000,warning
2026-06-05 08:00:00,PHL-004,Philadelphia,61.79,33.76,1000,normal
2026-06-05 08:00:00,NYC-001,New York,79.31,33.88,1000,warning
2026-06-05 08:00:00,NYC-002,New York,59.57,38.12,1000,normal
2026-06-05 08:00:00,NYC-003,New York,78.22,38.89,1000,warning
2026-06-05 08:00:00,CHI-001,Chicago,47.35,27.87,1000,normal
2026-06-05 08:00:00,CHI-002,Chicago,65.22,36.92,1000,normal
2026-06-05 08:00:00,CHI-003,Chicago,79.73,49.84,1000,warning
2026-06-05 09:00:00,PHL-001,Philadelphia,54.14,29.37,1000,normal
2026-06-05 09:00:00,PHL-002,Philadelphia,57.47,20.7,1000,normal
2026-06-05 09:00:00,PHL-003,Philadelphia,73.68,46.68,1000,warning
2026-06-05 09:00:00,PHL-004,Philadelphia,63.15,36.58,1000,normal
2026-06-05 09:00:00,NYC-001,New York,77.67,46.82,1000,warning
2026-06-05 09:00:00,NYC-002,New York,54.85,30.83,1000,normal
2026-06-05 09:00:00,NYC-003,New York,71.89,36.07,1000,warning
2026-06-05 09:00:00,CHI-001,Chicago,48.99,26.23,1000,normal
2026-06-05 09:00:00,CHI-002,Chicago,68.2,36.48,1000,normal
2026-06-05 09:00:00,CHI-003,Chicago,79.7,39.56,1000,warning
2026-06-05 10:00:00,PHL-001,Philadelphia,49.85,25.7,1000,normal
2026-06-05 10:00:00,PHL-002,Philadelphia,57.09,29.05,1000,normal
2026-06-05 10:00:00,PHL-003,Philadelphia,70.25,45.19,1000,warning
2026-06-05 10:00:00,PHL-004,Philadelphia,57.94,34.41,1000,normal
2026-06-05 10:00:00,NYC-001,New York,79.24,46.9,1000,warning
2026-06-05 10:00:00,NYC-002,New York,60.28,23.03,1000,normal
2026-06-05 10:00:00,NYC-003,New York,72.76,28.72,1000,warning
2026-06-05 10:00:00,CHI-001,Chicago,47.54,24.15,1000,normal
2026-06-05 10:00:00,CHI-002,Chicago,69.09,29.72,1000,normal
2026-06-05 10:00:00,CHI-003,Chicago,79.18,36.57,1000,warning
2026-06-05 11:00:00,PHL-001,Philadelphia,53.05,27.56,1000,normal
2026-06-05 11:00:00,PHL-002,Philadelphia,64.92,27.12,1000,normal
2026-06-05 11:00:00,PHL-003,Philadelphia,72.7,43.94,1000,warning
2026-06-05 11:00:00,PHL-004,Philadelphia,63.03,38.29,1000,normal
2026-06-05 11:00:00,NYC-001,New York,79.76,30.15,1000,warning
2026-06-05 11:00:00,NYC-002,New York,56.03,28.9,1000,normal
2026-06-05 11:00:00,NYC-003,New York,72.36,25.53,1000,warning
2026-06-05 11:00:00,CHI-001,Chicago,47.37,23.68,1000,normal
2026-06-05 11:00:00,CHI-002,Chicago,66.8,39.1,1000,normal
2026-06-05 11:00:00,CHI-003,Chicago,80.2,48.71,1000,warning
2026-06-05 12:00:00,PHL-001,Philadelphia,54.56,27.74,1000,normal
2026-06-05 12:00:00,PHL-002,Philadelphia,61.34,25.36,1000,normal
2026-06-05 12:00:00,PHL-003,Philadelphia,77.81,47.95,1000,warning
2026-06-05 12:00:00,PHL-004,Philadelphia,65.6,23.88,1000,normal
2026-06-05 12:00:00,NYC-001,New York,79.65,49.99,1000,warning
2026-06-05 12:00:00,NYC-002,New York,64.19,33.32,1000,normal
2026-06-05 12:00:00,NYC-003,New York,76.13,47.86,1000,warning
2026-06-05 12:00:00,CHI-001,Chicago,52.52,33.53,1000,normal
2026-06-05 12:00:00,CHI-002,Chicago,71.72,41.29,1000,warning
2026-06-05 12:00:00,CHI-003,Chicago,85.08,39.94,1000,critical
2026-06-05 13:00:00,PHL-001,Philadelphia,54.42,21.7,1000,normal
2026-06-05 13:00:00,PHL-002,Philadelphia,62.92,37.78,1000,normal
2026-06-05 13:00:00,PHL-003,Philadelphia,74.93,46.38,1000,warning
2026-06-05 13:00:00,PHL-004,Philadelphia,64.45,37.17,1000,normal
